T,DVT,CCT
2015-01-02T00:00:00.0,-0.02978353947619211,0.9948819610548623
2015-01-03T00:00:00.0,-0.0292303779476144,0.9953684773543637
2015-01-04T00:00:00.0,-0.04530412961135793,0.9882662417057638
2015-01-05T00:00:00.0,-0.045496533621298005,0.9889954229004135
2015-01-06T00:00:00.0,-0.04728027913011742,0.989842882024838
2015-01-07T00:00:00.0,-0.046502646256609624,0.9902753821943586
2015-01-08T00:00:00.0,-0.04640644425163959,0.9901764391879431
2015-01-09T00:00:00.0,-0.04477902700089648,0.9910234302271261
2015-01-10T00:00:00.0,-0.044141688717969994,0.9912744664876695
2015-01-11T00:00:00.0,-0.042153513948589245,0.9920044010190202
2015-01-12T00:00:00.0,-0.041117338186724486,0.9922756748688322
2015-01-13T00:00:00.0,-0.039772514325580856,0.9927451487749889
2015-01-14T00:00:00.0,-0.038610073432192915,0.9930473476967067
2015-01-15T00:00:00.0,-0.0376280112981238,0.9934911453635187
2015-01-16T00:00:00.0,-0.03628519164541705,0.9937292536202432
2015-01-17T00:00:00.0,-0.03526104113417353,0.9941411225050991
2015-01-18T00:00:00.0,-0.033567485005013525,0.9943451925679528
2015-01-19T00:00:00.0,-0.03218257697513238,0.9944498339477101
2015-01-20T00:00:00.0,-0.0306934501065337,0.9947567036678695
2015-01-21T00:00:00.0,-0.029609173342183916,0.994835320068736
2015-01-22T00:00:00.0,-0.02784947833460701,0.9950321683989986
2015-01-23T00:00:00.0,-0.027476695565348118,0.9954501672746543
2015-01-24T00:00:00.0,-0.029524996587835136,0.995812154449567
2015-01-25T00:00:00.0,-0.02992784248364716,0.9957026039038944
2015-01-26T00:00:00.0,-0.029771514225570856,0.9954530312719404
2015-01-27T00:00:00.0,-0.029657274344668937,0.9952647759327431
2015-01-28T00:00:00.0,-0.029963918235510922,0.9953964238020918
2015-01-29T00:00:00.0,-0.029687337471222073,0.9952928976866073
2015-01-30T00:00:00.0,-0.0204278944928561,0.9952732166163536
2015-01-31T00:00:00.0,-0.02040384399161359,0.995397765342855
2015-02-01T00:00:00.0,-0.020349730363817944,0.9952701717817687
2015-02-02T00:00:00.0,-0.02093295501894879,0.9952741778622225
2015-02-03T00:00:00.0,-0.02070447525714495,0.9951955311471224
2015-02-04T00:00:00.0,-0.020590235376243035,0.9953670615524971
2015-02-05T00:00:00.0,-0.020355742989128574,0.9956067718531484
2015-02-06T00:00:00.0,-0.020740551009008717,0.9956438103195757
2015-02-07T00:00:00.0,-0.02084276563928938,0.9957559602734073
2015-02-08T00:00:00.0,-0.021199514741053263,0.9957472362791658
2015-02-09T00:00:00.0,-0.02137989350037208,0.9959707902368825
2015-02-10T00:00:00.0,-0.02059624800155366,0.9960365574098567
2015-02-11T00:00:00.0,-0.020806689887425615,0.9961826508665318
2015-02-12T00:00:00.0,-0.020920929768327535,0.996148605987682
2015-02-13T00:00:00.0,-0.0213618556244402,0.996206510228301
2015-02-14T00:00:00.0,-0.02197514340612418,0.9960868865022358
2015-02-15T00:00:00.0,-0.02451848391251951,0.9958769772949161
2015-02-16T00:00:00.0,-0.02442228190754947,0.9958138269794061
2015-02-17T00:00:00.0,-0.0242298778976094,0.995803396108301
2015-02-18T00:00:00.0,-0.01695059285487667,0.9959057778098894
2015-02-19T00:00:00.0,-0.017523796467823136,0.9957668824713587
2015-02-20T00:00:00.0,-0.018151113708565245,0.9958101221395375
2015-02-21T00:00:00.0,-0.017806389857422614,0.9958878408627829
2015-02-22T00:00:00.0,-0.018608073232172916,0.9959013259854333
2015-02-23T00:00:00.0,-0.01871028786245358,0.9958126594966554
2015-02-24T00:00:00.0,-0.0183615555944372,0.9957979042008454
2015-02-25T00:00:00.0,-0.018590035356241034,0.9956884032705268
2015-02-26T00:00:00.0,-0.019427794482855098,0.9954017172710845
2015-02-27T00:00:00.0,-0.018788451991491734,0.9954751665944986
2015-02-28T00:00:00.0,-0.018373580845058454,0.9956138126983217
2015-03-01T00:00:00.0,-0.02727827893009742,0.9959488431583949
2015-03-02T00:00:00.0,-0.027705175327151953,0.9959305054086475
2015-03-03T00:00:00.0,-0.026915517203022907,0.9961981005280375
2015-03-04T00:00:00.0,-0.026681024815908446,0.9961399785381184
2015-03-05T00:00:00.0,-0.016451544954094607,0.998536186147299
2015-03-06T00:00:00.0,-0.01561979845279117,0.9986336472597326
2015-03-07T00:00:00.0,-0.01272772567837946,0.9990273599085344
2015-03-08T00:00:00.0,-0.013144601033249619,0.9989777866481494
2015-03-09T00:00:00.0,-0.012300829281324926,0.9991413234659032
2015-03-10T00:00:00.0,-0.01195009280487167,0.9991880226644198
2015-03-11T00:00:00.0,-0.011661486789961562,0.999237777188697
2015-03-12T00:00:00.0,-0.01281791505803887,0.9990632771921464
2015-03-13T00:00:00.0,-0.012896079187077025,0.9990337251442982
2015-03-14T00:00:00.0,-0.013631623683410426,0.9989144565557231
2015-03-15T00:00:00.0,-0.013487320675955372,0.9989477324586558
2015-03-16T00:00:00.0,-0.012763801430243225,0.9990193051300915
2015-03-17T00:00:00.0,-0.01266158679996256,0.9990338837924904
2015-03-18T00:00:00.0,-0.013673712060584818,0.9989177728257653
2015-03-19T00:00:00.0,-0.014547546939062643,0.9987565162413549
2015-03-20T00:00:00.0,-0.014655774194653935,0.9985944662107892
2015-03-21T00:00:00.0,-0.015421381817540472,0.9984810551712056
2015-03-22T00:00:00.0,-0.01595049284487567,0.9982618724415443
2015-03-23T00:00:00.0,-0.01657781008561778,0.9981779855742329
2015-03-24T00:00:00.0,-0.016168951564495125,0.9982953716726577
