T,DVT,CCT
2015-01-26T00:00:00.0,0.049284458094023625,0.9963381970540877
2015-01-27T00:00:00.0,0.053048738004113846,0.9967169675903769
2015-01-28T00:00:00.0,0.051232743542696524,0.9966539341395494
2015-01-29T00:00:00.0,0.04331933721413622,0.9969531449250099
2015-01-30T00:00:00.0,0.04679498224294157,0.9972506850106946
2015-01-31T00:00:00.0,0.05069155314028738,0.9972595092691664
2015-02-01T00:00:00.0,0.04690322032342341,0.997177143878753
2015-02-02T00:00:00.0,0.04719185520470828,0.9973663432019251
2015-02-03T00:00:00.0,0.05568253129583833,0.996815713738193
2015-02-04T00:00:00.0,0.06469034488260378,0.9971582700623982
2015-02-05T00:00:00.0,0.061142541133477196,0.9973075751767969
2015-02-06T00:00:00.0,0.05319305544475629,0.9978316009505117
2015-02-07T00:00:00.0,0.054455833050377614,0.9978493468616141
2015-02-08T00:00:00.0,0.05434759496989579,0.9981952891544599
2015-02-09T00:00:00.0,0.06912810618235872,0.9978407877903145
2015-02-10T00:00:00.0,0.07263983057132468,0.9975691970745681
2015-02-11T00:00:00.0,0.06912810618235872,0.9982013817776418
2015-02-12T00:00:00.0,0.06063743009122867,0.9986148267088671
2015-02-13T00:00:00.0,0.07314494161357322,0.9989835019023122
2015-02-14T00:00:00.0,0.06490682104356743,0.9990898198501835
2015-02-15T00:00:00.0,0.0730006241729308,0.9990878389147209
2015-02-16T00:00:00.0,0.07701745960414529,0.9989547000617394
2015-02-17T00:00:00.0,0.07856887209105148,0.9990632027818074
2015-02-18T00:00:00.0,0.07224295760955798,0.9993305709180457
2015-02-19T00:00:00.0,0.049284458094023625,0.9993579344616712
2015-02-20T00:00:00.0,0.049176220013541785,0.9993077577325962
2015-02-21T00:00:00.0,0.04975348977611155,0.9992755484369872
2015-02-22T00:00:00.0,0.04769696624695681,0.9995898667562674
2015-02-23T00:00:00.0,0.03937466050324294,0.999669259921252
2015-02-24T00:00:00.0,0.04018043288016321,0.9995633244501808
2015-02-25T00:00:00.0,0.03239931753885848,0.9995701609715837
2015-02-26T00:00:00.0,0.03475650240268495,0.9996863890253923
2015-02-27T00:00:00.0,0.039482898583724765,0.9998314790259184
2015-02-28T00:00:00.0,0.0428503055320483,0.9998655483995377
2015-03-01T00:00:00.0,0.04263382937108463,0.9998896404440136
2015-03-02T00:00:00.0,0.046867140963262804,0.9998460542949674
2015-03-03T00:00:00.0,0.049825648496432756,0.9999396225075124
2015-03-04T00:00:00.0,0.044329559298633275,0.9999380567502788
2015-03-05T00:00:00.0,0.04895974385257813,0.9999457951085033
2015-03-06T00:00:00.0,0.047011458403905235,0.9999250183181355
2015-03-07T00:00:00.0,0.048418553450169,0.9998851847615449
2015-03-08T00:00:00.0,0.03915818434227929,0.999909066505361
2015-03-09T00:00:00.0,0.03814796225778222,0.999929618678946
2015-03-10T00:00:00.0,0.03904994626179745,0.9999143173635966
2015-03-11T00:00:00.0,0.03128085737387959,0.9999194408051945
2015-03-12T00:00:00.0,0.02628987921832865,0.9999181514551011
2015-03-13T00:00:00.0,0.029549048086170343,0.9999264321518099
2015-03-14T00:00:00.0,0.03131693673404019,0.9999303693229612
2015-03-15T00:00:00.0,0.030090238488579474,0.9998965588142311
2015-03-16T00:00:00.0,0.025532212654955838,0.9997922285968153
2015-03-17T00:00:00.0,0.024521990570458785,0.9997577781965558
2015-03-18T00:00:00.0,0.026650672819934745,0.9997029587642586
2015-03-19T00:00:00.0,0.025171419053349756,0.9998410164893701
2015-03-20T00:00:00.0,0.01884550457185627,0.9998385050677379
2015-03-21T00:00:00.0,0.0022489988979759734,0.9996435910604436
2015-03-22T00:00:00.0,-0.00400475686319629,0.9994542074940045
2015-03-23T00:00:00.0,-0.010474988785332207,0.9994246797494082
2015-03-24T00:00:00.0,-0.01357781375914463,0.9993886120384257
2015-03-25T00:00:00.0,-0.02696325637873065,0.9995065154578724
2015-03-26T00:00:00.0,-0.022152675023982743,0.9995957928558791
2015-03-27T00:00:00.0,-0.027071494459212475,0.9995942606603953
2015-03-28T00:00:00.0,-0.02995784327206122,0.9995943760278997
2015-03-29T00:00:00.0,-0.035020980147933395,0.999591856683903
2015-03-30T00:00:00.0,-0.032892297898457434,0.9996411522230295
2015-03-31T00:00:00.0,-0.022405230545107013,0.9996856708490717
2015-04-01T00:00:00.0,-0.024533912794582974,0.9995847554896986
2015-04-02T00:00:00.0,-0.03021039879318549,0.9993838119876037
2015-04-03T00:00:00.0,-0.03325309150006353,0.9992312567129422
2015-04-04T00:00:00.0,-0.02909193862820661,0.999219272756307
2015-04-05T00:00:00.0,-0.03761869407949725,0.998806410974389
2015-04-06T00:00:00.0,-0.036680630715321405,0.9985725043816797
2015-04-07T00:00:00.0,-0.03696926559660629,0.998491968125788
2015-04-08T00:00:00.0,-0.039470767901075204,0.9988520287479846
2015-04-09T00:00:00.0,-0.040336672544929814,0.9988795374171083
2015-04-10T00:00:00.0,-0.052411231745347064,0.9988894916383203
2015-04-11T00:00:00.0,-0.061190542717761975,0.9982885782411748
2015-04-12T00:00:00.0,-0.06318693397998235,0.9982136522714031
2015-04-13T00:00:00.0,-0.05967520959101638,0.9980068679028943
2015-04-14T00:00:00.0,-0.05580269160044432,0.9978999385041731
2015-04-15T00:00:00.0,-0.055117183757392746,0.9976150381548733
2015-04-16T00:00:00.0,-0.05960305087069517,0.9970071981818802
2015-04-17T00:00:00.0,-0.056861019498488874,0.9970854473917081
2015-04-18T00:00:00.0,-0.059711288951177,0.9968378652359555
