time,dvv,ccmean
2015-01-22,0.1076492576130106,1.966251879059338
2015-01-23,0.0997945032501273,1.9637990257865956
2015-01-24,0.09334765000829796,1.9587097732270191
2015-01-25,0.09621259943130556,1.957693365757275
2015-01-26,0.09497348442252077,1.959766612057836
2015-01-27,0.09875904756422196,1.9601970876578934
2015-01-28,0.10316500688413255,1.9605557184838414
2015-01-29,0.10923319004347952,1.963812759797687
2015-01-30,0.10711600827625482,1.961077142605677
2015-01-31,0.10139454484219185,1.957508596073267
2015-02-01,0.0952221797048714,1.953686999599788
2015-02-02,0.07942705897012585,1.9483678827385797
2015-02-03,0.07199858409307497,1.944030414219521
2015-02-04,0.06123333586235347,1.933092172392985
2015-02-05,0.06157022232387279,1.9315649671135704
2015-02-06,0.05651078772915905,1.9275933059436579
2015-02-07,0.057861695190223515,1.927182177450262
2015-02-08,0.039789736904957254,1.92765866839822
2015-02-09,0.04042834487508466,1.9205793735588554
2015-02-10,0.02736946016210108,1.9134145300421004
2015-02-11,0.017046808276091056,1.9104927405574528
2015-02-12,0.013723025832955336,1.9119300145693874
2015-02-13,-0.013822233436758017,1.9137758724371707
2015-02-14,-0.025788196216340195,1.9043794468789799
2015-02-15,-0.04578449567618607,1.8947192438677007
2015-02-16,-0.05074371659997776,1.8891496446446059
2015-02-17,-0.05319644414270387,1.8849042572602976
2015-02-18,-0.05863567738627218,1.8808486851649642
2015-02-19,-0.13234838658677414,1.9047545655469613
2015-02-20,-0.13199056859196148,1.9092739933274947
2015-02-21,-0.1254439676270972,1.914715094061928
2015-02-22,-0.12641805283064877,1.9200148202992398
2015-02-23,-0.12398261113852559,1.921329349426873
2015-02-24,-0.12515362944809522,1.919314871118024
2015-02-25,-0.12948048988887226,1.920452527869229
2015-02-26,-0.13272790113234254,1.9173054315696545
2015-02-27,-0.13773614793196173,1.9092673515692842
2015-02-28,-0.14188529193686752,1.9019896517585104
2015-03-01,-0.13689837728605975,1.9019655266122553
2015-03-02,-0.1394903572403163,1.9020721953588953
2015-03-03,-0.1398371594340356,1.9049499689910714
2015-03-04,-0.14462034844028937,1.905114543618618
2015-03-05,-0.14056496080374087,1.9099508900108764
2015-03-06,-0.1373386971815074,1.916026007669592
2015-03-07,-0.1390700553589172,1.9279520071688787
2015-03-08,-0.13951879072637263,1.9358584026242922
2015-03-09,-0.13014048917789842,1.946712817338892
2015-03-10,-0.1888722464314238,1.9562253669708702
2015-03-11,-0.19051550355026156,1.954179180358802
2015-03-12,-0.1875432323889753,1.9562302723154803
2015-03-13,-0.18430632121002347,1.9588325453990953
2015-03-14,-0.1939471147058621,1.9610250715612376
2015-03-15,-0.1885472818289207,1.9643691482985548
2015-03-16,-0.18491244746565483,1.9658518777452696
2015-03-17,-0.18618392503450368,1.9631092643485157
2015-03-18,-0.18121248384188418,1.961422325235097
2015-03-19,-0.17670787123986512,1.964745218650585
2015-03-20,-0.17481153477461112,1.9674843773980681
2015-03-21,-0.23975833389813353,1.9716067113520153
2015-03-22,-0.2383773681300707,1.97274136614516
2015-03-23,-0.24152871880548732,1.9741038041627905
2015-03-24,-0.24114376928023007,1.9747969843773858
2015-03-25,-0.23257779210055163,1.9756978499062292
2015-03-26,-0.23520142286226717,1.972143321027577
2015-03-27,-0.22719566784022796,1.9700646023096855
2015-03-28,-0.22347662063166532,1.9696982939181786
2015-03-29,-0.22383503772691146,1.9666464431100632
2015-03-30,-0.21724266497550035,1.9658613847889215
2015-03-31,-0.21327124742939346,1.9650301434456916
2015-04-01,-0.213143207049349,1.9642116284829052
2015-04-02,-0.20253220675108916,1.9650810727945534
2015-04-03,-0.18650457147985633,1.9683013796560993
2015-04-04,-0.1683181274219966,1.9712082954933314
2015-04-05,-0.1670066465953363,1.969142218320946
2015-04-06,-0.1681523518356822,1.9667036253088288
2015-04-07,-0.16785721450086732,1.9638809803511412
2015-04-08,-0.1633548053712917,1.9663277637548036
2015-04-09,-0.13900085098939938,1.969717556215022
2015-04-10,-0.136529458815883,1.9708850309718964
2015-04-11,-0.12912453794606796,1.9723203537395193
2015-04-12,-0.11940439585294041,1.9738975262283516
2015-04-13,-0.1170712525313818,1.9741866405930821
2015-04-14,-0.09767363510606747,1.9748047465352228
2015-04-15,-0.09516590327393845,1.9759343399386358
2015-04-16,-0.0838319691078853,1.9775986305761672
2015-04-17,-0.08131639806336931,1.9793348356403326
2015-04-18,-0.07952425877363797,1.980556237311096
2015-04-19,-0.07284074012527773,1.9823816725866652
2015-04-20,-0.06086535776778931,1.984065783028551
2015-04-21,-0.059080793565592024,1.9850037352994034
2015-04-22,-0.058557875862290255,1.9859224168130045
2015-04-23,-0.05312479298103163,1.9874216372676259
2015-04-24,-0.05823949835024519,1.9887651182183825
2015-04-25,-0.0685255209643703,1.9905428715377953
2015-04-26,-0.06346825430778882,1.9913862315332054
2015-04-27,-0.10577692715784276,1.9914346779753564
2015-04-28,-0.10104807620677929,1.989491926788061
2015-04-29,-0.0939571721225878,1.9886195222506773
2015-04-30,-0.0971759412969093,1.9871310491916372
2015-05-01,-0.09527921745815683,1.9866377234018615
2015-05-02,-0.09791560061311433,1.9871484583228352
2015-05-03,-0.1022978015805366,1.987385158604666
2015-05-04,-0.11091205881094988,1.9859683045978103
2015-05-05,-0.11306324680828769,1.9849217105990193
2015-05-06,-0.10762117510975866,1.9837431041004199
2015-05-07,-0.10829195191776617,1.9825041127359917
2015-05-08,-0.1684874087105322,1.9798731823624605
2015-05-09,-0.19433476118406,1.9765493916952726
2015-05-10,-0.1999987363969642,1.9752076622707175
2015-05-11,-0.20901289923919417,1.973662494745164
2015-05-12,-0.21400250308559746,1.9729072846365265
2015-05-13,-0.20293097476138267,1.974354831547183
2015-05-14,-0.1960982335661524,1.9737441579310646
2015-05-15,-0.18993095431247722,1.972854823877334
2015-05-16,-0.1815895546412168,1.9720890834857059
2015-05-17,-0.18037942943143706,1.9710201945424632
2015-05-18,-0.17582333270306608,1.9707269587236365
2015-05-19,-0.1700803618234026,1.9698224120579337
2015-05-20,-0.10754236790937348,1.976169135761967
2015-05-21,-0.10072316002953531,1.975897149278444
2015-05-22,-0.08759926867738692,1.9745345209349225
2015-05-23,-0.07398394181119428,1.9723107090376226
2015-05-24,-0.07500396710285354,1.9707358102863473
2015-05-25,-0.07139260000880589,1.9693719436056294
2015-05-26,-0.06860425645686329,1.9660657217384805
2015-05-27,-0.06996434149938864,1.9638345745244559
2015-05-28,-0.07291312951320111,1.9615705115221918
2015-05-29,-0.07043668375537425,1.9602690052613685
2015-05-30,-0.06473322340784306,1.9609584660236528
2015-05-31,-0.051911037900247835,1.9577445054700866
2015-06-01,-0.047332125046986265,1.9554957824928585
2015-06-02,-0.04763777571767688,1.9532158010509364
2015-06-03,-0.053059075359700995,1.951064633688738
2015-06-04,-0.04218286041800109,1.9473930465252491
2015-06-05,-0.033076993539099764,1.942045127492435
2015-06-06,-0.030151497854176937,1.9387563342739764
2015-06-07,-0.038659087666090886,1.9405661650870476
2015-06-08,-0.04646651337417862,1.9443227077673055
2015-06-09,-0.050017889226097664,1.9466266800493264
2015-06-10,-0.053740703931114533,1.9477471292397899
2015-06-11,-0.05772383660594024,1.9491982757810797
2015-06-12,-0.05519181691082621,1.9488360162612937
2015-06-13,-0.05716532693992997,1.9489450931314236
2015-06-14,-0.05283299563483921,1.9448374428761581
2015-06-15,-0.053923426814893455,1.940587362235171
2015-06-16,-0.08450327818023712,1.9313611279819185
2015-06-17,-0.09333827968003204,1.931370716313154
2015-06-18,-0.09881429705196544,1.936421255704932
2015-06-19,-0.09049459606700898,1.9402395404817594
2015-06-20,-0.09546074105233926,1.9419145246486553
2015-06-21,-0.09545261450641042,1.9440623477991923
2015-06-22,-0.09439701180641187,1.9410778451092439
2015-06-23,-0.08623638097671586,1.9367201901795164
2015-06-24,-0.06343376080695216,1.9362260259922068
2015-06-25,-0.06488896422633503,1.9330135043107042
2015-06-26,-0.011284067702183327,1.9397457223542987
2015-06-27,-0.008891456842967395,1.9329832060340029
2015-06-28,-0.006127443041374367,1.931166840641122
2015-06-29,0.0017702836235900788,1.9282408792861419
2015-06-30,0.005034706776546184,1.9297074398249512
2015-07-01,0.010124371504070648,1.9297995082456403
2015-07-02,-0.022585764154503325,1.9229703560191087
2015-07-03,-0.013126379341485406,1.920632948789979
2015-07-04,-0.01418712687517051,1.9142076165677806
2015-07-05,-0.011373695183757769,1.9136686634235096
