time,dvv,ccmean
2011-09-06,-0.2009880233615943,5.209801065616401
2011-09-08,-0.20030337838642162,5.214271827499719
2011-09-10,-0.2009831203238282,5.212389744055595
2011-09-12,-0.2007259850987138,5.211056053974472
2011-09-13,-0.20028924101155526,5.213555363618592
2011-09-14,-0.2012085259987439,5.2096135983957605
2011-09-16,-0.20341649910503265,5.20223695061015
2011-09-18,-0.20591124528085478,5.193133894904073
2011-09-20,-0.20593646227620135,5.195714490191183
2011-09-22,-0.20569145652370327,5.197257024766181
2011-09-23,-0.2056159166790741,5.195325302138807
2011-09-24,-0.20486953572266398,5.198699479003168
2011-09-26,-0.20392909968887063,5.207434506979647
2011-09-28,-0.20279729405859628,5.219801591451913
2011-09-30,-0.202453532912463,5.227337375807009
2011-10-02,-0.20187213619993266,5.233794289322833
2011-10-03,-0.20159134452658922,5.239196303107938
2011-10-04,-0.20136683344129888,5.24019802358452
2011-10-06,-0.20155722033473392,5.239408610381159
2011-10-08,-0.20141447304409285,5.235367684436504
2011-10-10,-0.20174424295899065,5.239310753101839
2011-10-12,-0.20166364457815353,5.242149943750139
2011-10-13,-0.20166897194218292,5.2432711650692845
2011-10-14,-0.20123374488925666,5.244063441973064
2011-10-16,-0.20085336228062492,5.250699666314179
2011-10-18,-0.19980967370915964,5.255554335387227
2011-10-20,-0.19979241858004507,5.256176417328532
2011-10-22,-0.20000248290942946,5.256046577345681
2011-10-23,-0.2002227774295791,5.258134876096125
2011-10-24,-0.2002025320085676,5.261363513837325
2011-10-26,-0.20011999598649427,5.264227197770237
2011-10-28,-0.20061350847901757,5.263865706644081
2011-10-30,-0.19993155783096106,5.269370958008724
2011-11-01,-0.1993452790375612,5.2744882317449715
2011-11-02,-0.19892407029772222,5.276559745938407
2011-11-03,-0.19949435584988567,5.278153620215267
2011-11-05,-0.20047691884799873,5.277774874500239
2011-11-07,-0.2005502502121143,5.282055088303768
2011-11-09,-0.19997655181545115,5.287718989013977
2011-11-11,-0.20020895706266478,5.28978068475134
2011-11-12,-0.2001599225641589,5.289822481617455
2011-11-13,-0.19988761940286254,5.293740491755713
2011-11-15,-0.19934171801428846,5.298975984983639
2011-11-17,-0.19879028798143739,5.30548710895378
2011-11-19,-0.19878915819536747,5.307110303901655
2011-11-21,-0.19799451544071092,5.3117560478992365
2011-11-22,-0.1975525873629735,5.314596202264145
2011-11-23,-0.1965581260805794,5.317835566898805
2011-11-25,-0.19557906614420145,5.3229421368146905
2011-11-27,-0.194582459392377,5.3304002201886735
2011-11-29,-0.19495545418614532,5.326276467437453
2011-12-01,-0.19504551460564998,5.326242986565494
2011-12-02,-0.19537772178543075,5.324785001055504
2011-12-03,-0.19559549264874873,5.326647077222675
2011-12-05,-0.1946512405918212,5.331720606501489
2011-12-07,-0.19501636044414203,5.332529515579957
2011-12-09,-0.19419299225141698,5.336266902092227
2011-12-11,-0.1934201348032773,5.3389870596855005
2011-12-12,-0.19274898486019787,5.340210895573666
2011-12-13,-0.192879277811389,5.339831681210458
2011-12-15,-0.19307120509706915,5.343684918605538
2011-12-17,-0.19309461977349485,5.341011460220984
2011-12-19,-0.19425528740015163,5.33911609850019
2011-12-21,-0.19434869205184982,5.341620409619882
2011-12-22,-0.194349006719128,5.341910287141975
2011-12-23,-0.19471126085158616,5.3399781929869174
2011-12-25,-0.1956371016317339,5.335325604308642
2011-12-27,-0.1962021864979662,5.3307061535738525
2011-12-29,-0.19649279236747952,5.331995957863127
2011-12-31,-0.19668422699215743,5.331700370393986
2012-01-01,-0.1966798568385131,5.332922963604718
2012-01-02,-0.19631032195684206,5.334771891975132
2012-01-04,-0.19577411229424496,5.337410674277495
2012-01-06,-0.19498650123015443,5.342822079265972
2012-01-08,-0.1950306132699181,5.3419778236288264
2012-01-10,-0.19480530271052615,5.342152703313458
2012-01-11,-0.1944865693929601,5.344275808881285
2012-01-12,-0.19368728302756333,5.349734596071929
2012-01-14,-0.19260809370919182,5.3560520800988884
2012-01-16,-0.19212201799101516,5.360141791413839
2012-01-18,-0.19234122903135273,5.360755631403035
2012-01-20,-0.1924940112494544,5.360729678443871
2012-01-21,-0.19226910954141085,5.362383333508287
2012-01-22,-0.19244536759424563,5.361964603916289
2012-01-24,-0.1928479655798126,5.357522678617731
2012-01-26,-0.1935390893257167,5.355116636470715
2012-01-28,-0.19376225145980858,5.351795431013598
2012-01-30,-0.19456637100279092,5.347607729065648
2012-01-31,-0.1949533805435102,5.346989880729158
2012-02-01,-0.19484852936288627,5.3479553267440885
2012-02-03,-0.1947595242029612,5.347368744969961
2012-02-05,-0.194735402998588,5.343655747049026
2012-02-07,-0.19499531921380842,5.344694618608408
2012-02-09,-0.19538010755851945,5.340472404785139
2012-02-10,-0.19554934089230075,5.3427667211864245
2012-02-11,-0.19575886371746393,5.341398283090028
2012-02-13,-0.1958611417185421,5.3405827696642225
2012-02-15,-0.1958180797498633,5.343427293441621
2012-02-17,-0.1962842562983037,5.340506203281984
2012-02-19,-0.19671855460803378,5.337405753065996
2012-02-20,-0.19756916063418015,5.333831046229672
2012-02-21,-0.1990359690212284,5.329369080760981
2012-02-23,-0.20048565566479223,5.321477350062313
2012-02-25,-0.2020894009348147,5.313328769910228
2012-02-27,-0.2020765082228321,5.312779596192767
2012-02-29,-0.20269502002723808,5.311475760569365
2012-03-01,-0.20294136285813286,5.310929073312334
2012-03-02,-0.20321170582707834,5.310412622765069
2012-03-04,-0.20383584950291445,5.307862780180423
2012-03-06,-0.20408810289687615,5.306026668266413
2012-03-08,-0.20485269034187983,5.302779793129199
2012-03-10,-0.20619163552274838,5.299360405578588
2012-03-11,-0.20708075344614188,5.295720995329851
2012-03-12,-0.20804815551304764,5.2917028222748685
2012-03-14,-0.2091653020843198,5.284671233521076
2012-03-16,-0.2099767861172725,5.2819002700556705
2012-03-18,-0.20982280242471024,5.280102701690979
2012-03-20,-0.21049801832253623,5.274579627069086
2012-03-21,-0.2111182205656917,5.2717351528557135
2012-03-22,-0.21117974987736898,5.26987099881183
2012-03-24,-0.21119502509793506,5.2685410821373555
2012-03-26,-0.21104578021650344,5.26627316034026
2012-03-28,-0.21140429058973864,5.265960013410143
2012-03-30,-0.21195889118309927,5.263962526646579
2012-03-31,-0.21229580446450627,5.261853523019747
2012-04-01,-0.21301841011948117,5.25769613415229
2012-04-03,-0.21378300499357075,5.252634241833784
2012-04-05,-0.21449528675894508,5.249898816302658
2012-04-07,-0.2150410631439241,5.249012284494172
2012-04-09,-0.21599034843766268,5.2449793270610865
2012-04-10,-0.21689470600915528,5.241611998691633
2012-04-11,-0.2178826322591794,5.236091360970157
2012-04-13,-0.21904841481769707,5.226522281442261
2012-04-15,-0.22039454635553749,5.2188761645635395
2012-04-17,-0.22038809308924728,5.21668041939792
2012-04-19,-0.22052306977927238,5.21907345725466
2012-04-20,-0.22082613710385482,5.2160430619757765
2012-04-21,-0.2205521177896164,5.215080310146347
2012-04-23,-0.22006409964075094,5.215719669412856
2012-04-25,-0.2199137329787687,5.214537276472139
2012-04-27,-0.22122034632401852,5.2056927602972065
2012-04-29,-0.2220136434215289,5.194930448186278
2012-04-30,-0.22279622821312045,5.187619821436984
2012-05-01,-0.22339864538634688,5.18185258681452
2012-05-03,-0.2240615613759911,5.175996135962517
2012-05-05,-0.2247321584362288,5.168724362916426
2012-05-07,-0.22486517509657455,5.167374744257106
2012-05-09,-0.22466237514555326,5.168447516900308
2012-05-10,-0.2246575348403736,5.16657640431938
2012-05-11,-0.22490408171081755,5.1638799012105885
2012-05-13,-0.22500714662986057,5.162681356276581
2012-05-15,-0.22556913036970105,5.157835691810683
2012-05-17,-0.2254033420626981,5.160815130785685
2012-05-19,-0.22541987474647107,5.159635200246532
2012-05-20,-0.2251029063557379,5.161079821326379
2012-05-21,-0.2248824807180896,5.162076741046568
2012-05-23,-0.22507694322073138,5.160849892651909
2012-05-25,-0.22496129495640124,5.157438166879061
2012-05-27,-0.22505838300823608,5.156561209238884
2012-05-29,-0.2246992846410328,5.156216136386195
