Date,Weighted Δv/v,CC_mean
2016-11-22,,
2016-11-23,,
2016-11-24,,
2016-11-25,,
2016-11-26,,
2016-11-27,,
2016-11-28,,
2016-11-29,,
2016-11-30,,
2016-12-01,,
2016-12-02,,
2016-12-03,,
2016-12-04,,
2016-12-05,,
2016-12-06,,
2016-12-07,,
2016-12-08,,
2016-12-09,,
2016-12-10,,
2016-12-11,,
2016-12-12,,
2016-12-13,,
2016-12-14,,
2016-12-15,,
2016-12-16,,
2016-12-17,,
2016-12-18,,
2016-12-19,,
2016-12-20,,
2016-12-21,,
2016-12-22,,
2016-12-23,,
2016-12-24,,
2016-12-25,,
2016-12-26,,
2016-12-27,,
2016-12-28,,
2016-12-29,,
2016-12-30,,
2016-12-31,,
2017-01-01,,
2017-01-02,,
2017-01-03,,
2017-01-04,,
2017-01-05,,
2017-01-06,,
2017-01-07,,
2017-01-08,,
2017-01-09,,
2017-01-10,,
2017-01-11,,
2017-01-12,,
2017-01-13,,
2017-01-14,,
2017-01-15,,
2017-01-16,,
2017-01-17,,
2017-01-18,,
2017-01-19,,
2017-01-20,,
2017-01-21,,
2017-01-22,,
2017-01-23,,
2017-01-24,,
2017-01-25,,
2017-01-26,,
2017-01-27,-0.10975369560554721,5.2796564803431405
2017-01-28,-0.14198422767634178,5.023072025298329
2017-01-29,-0.1425927508426048,5.019168299732538
2017-01-30,-0.14070035766560418,5.011445363943924
2017-01-31,-0.1448052313822564,4.986415225884521
2017-02-01,-0.156174607598095,4.942949195395198
2017-02-02,-0.14719757200103872,4.942601923727848
2017-02-03,-0.13390347910194017,4.9399482498611205
2017-02-04,-0.13330375479175255,4.9488069065189775
2017-02-05,-0.1351665797461514,4.940511819199353
2017-02-06,-0.12610129488518762,4.950645476406947
2017-02-07,-0.12273977520625248,4.950824146634221
2017-02-08,-0.12458281960360329,4.96003833896535
2017-02-09,-0.12677751291984163,4.969581534588292
2017-02-10,-0.1257313684941542,4.979027771929372
2017-02-11,-0.12641916318443203,4.980903058853459
2017-02-12,-0.13077679285968818,4.957817494427152
2017-02-13,-0.13154240515531382,4.970601608406933
2017-02-14,-0.13045173685880207,4.976388416903949
2017-02-15,-0.12750592980594053,4.975795782501922
2017-02-16,-0.12660095185027007,4.971199811260949
2017-02-17,-0.1323714182597696,4.9410644506263806
