Date,Weighted Δv/v,CC_mean
2015-01-22,-0.07499008330156072,1.8848281878236333
2015-01-23,-0.06629064592834012,1.8875680543786433
2015-01-24,-0.04222245065159184,1.8959713801173765
2015-01-25,-0.04812689194008511,1.8942094891704566
2015-01-26,-0.054493028421528075,1.8925169959040273
2015-01-27,-0.04448971847402426,1.8963009941818751
2015-01-28,-0.04144025380291948,1.8972941418761997
2015-01-29,-0.012950068521543004,1.9006645127962574
2015-01-30,-0.00896165663900504,1.901645296693534
2015-01-31,-0.028622350318867253,1.8992027896800592
2015-02-01,-0.013338590675834257,1.901037924021441
2015-02-02,-0.004720651841477381,1.9020663736722385
2015-02-03,0.010684249226195465,1.9027583641607038
2015-02-04,0.0069863507721724515,1.9028419339208713
2015-02-05,0.005713690841861178,1.902505718472498
2015-02-06,0.010557185574567021,1.903023546233451
2015-02-07,0.010558546177821765,1.9029410014108978
2015-02-08,0.0072382532279633505,1.9023213955711387
2015-02-09,0.009052176083741302,1.9014980369209193
2015-02-10,0.009510376384866508,1.901376621846087
2015-02-11,0.01614098533084666,1.901559249246306
2015-02-12,0.01917587863618786,1.9012223550549905
2015-02-13,0.018257315430066545,1.9027142564104151
2015-02-14,0.016497498993149288,1.9023427946656488
2015-02-15,0.024623312581358414,1.900568999626707
2015-02-16,0.021697982765771614,1.8995721384444257
2015-02-17,0.0246027786048801,1.8985989228010847
2015-02-18,0.024206092613969298,1.8982746392617886
2015-02-19,0.025485353969444194,1.8967676392334076
2015-02-20,0.02640487267704246,1.8966285022891942
2015-02-21,0.026704877638145646,1.896332062689528
2015-02-22,0.02351410904548442,1.8965555942047199
2015-02-23,0.02514358584457642,1.8951386799243488
2015-02-24,0.02655471301607925,1.8942824782922913
2015-02-25,0.02536531264090487,1.8947481615414934
2015-02-26,0.02293448242115277,1.8945891911915875
2015-02-27,0.018182882407963667,1.8951499248734023
2015-02-28,0.015273889319965508,1.895947658929363
2015-03-01,0.017230381200383425,1.8967737172690775
2015-03-02,0.01953508730872311,1.89768709731774
2015-03-03,0.020665657921646756,1.897846747702089
2015-03-04,0.021944148580507455,1.8985386613767705
2015-03-05,0.023008044022048594,1.8974352428477739
2015-03-06,0.02724415084862655,1.8960341939348389
2015-03-07,0.025998760160559627,1.8963337818351058
2015-03-08,0.01775965136212436,1.8967464327866175
2015-03-09,0.018420844810427658,1.8971844447243318
2015-03-10,0.012752595616389209,1.8942468249310824
2015-03-11,0.01652914097187526,1.8952152940233926
2015-03-12,0.025262000671242686,1.892968304252975
2015-03-13,0.02626741544501022,1.892742922037872
2015-03-14,0.02221888486582927,1.8943404330257572
2015-03-15,0.02112146399181676,1.894681469538988
2015-03-16,0.019219089236959443,1.8947175559127822
2015-03-17,0.016326853482622958,1.8956750453343778
2015-03-18,0.013936349748649482,1.8948678851223952
2015-03-19,0.01657907598178049,1.8946232221160375
2015-03-20,0.01709550579256513,1.895776230992646
2015-03-21,0.005206678558979595,1.896160640319918
2015-03-22,0.004443974904934321,1.8969598308303683
2015-03-23,0.004625113710679351,1.8967501333788226
2015-03-24,0.0025075258506319985,1.897235950079963
2015-03-25,0.003744244135858548,1.8974961291072385
2015-03-26,0.004334248833424823,1.8973708368524584
2015-03-27,0.0008925055905418178,1.899042961686564
2015-03-28,-0.0005416294815460892,1.89812036651494
2015-03-29,-0.0008173343845515749,1.8979370298924798
2015-03-30,-0.0009056105171275484,1.8978733265666663
2015-03-31,-0.0015385261762682248,1.8970859660115669
2015-04-01,-0.002414810229488644,1.896781427654112
2015-04-02,-0.0012493879804295642,1.8963099987434018
2015-04-03,0.008710078217493818,1.8962706863138448
2015-04-04,0.00457382073554206,1.8962081189807893
2015-04-05,-0.027681636382663702,1.8904966944515063
2015-04-06,-0.040945549751871695,1.8898799336461152
2015-04-07,-0.04378345199805019,1.889606278108507
2015-04-08,-0.041365020913779096,1.8895124921701616
2015-04-09,-0.039888632533415215,1.8886309071426362
2015-04-10,-0.05267882833932687,1.8851465399840053
2015-04-11,-0.0558077394619611,1.8843554759201788
2015-04-12,-0.05591484182728064,1.8840241005275562
2015-04-13,-0.05732023174805507,1.8838271889927816
2015-04-14,-0.054620865807519764,1.8844997772228091
2015-04-15,-0.056750253846859035,1.8840394360418287
2015-04-16,-0.05107608920081236,1.885749873000222
2015-04-17,-0.04363082522120126,1.8863867658203355
2015-04-18,-0.04243323771035585,1.8868975999299171
2015-04-19,-0.041535917984604646,1.887142312169448
2015-04-20,-0.032200052766075536,1.8850481592031247
2015-04-21,-0.03401185912741753,1.8839696435335171
2015-04-22,-0.033450566890198284,1.8833362010622356
2015-04-23,-0.03087297053872174,1.8824204110092693
2015-04-24,-0.04580339178434054,1.8823862581799942
2015-04-25,-0.047681518414672504,1.8807928390925042
2015-04-26,-0.03520891224996001,1.8813066791799087
2015-04-27,-0.031176717291387917,1.882795449177043
2015-04-28,-0.03347874355887119,1.8822984148498558
2015-04-29,-0.0304319992918358,1.88131620290144
2015-04-30,-0.017617244176242775,1.8814578746546504
2015-05-01,-0.012634870271589093,1.8815219361272368
2015-05-02,-0.007594545401379988,1.8832247524669654
2015-05-03,-0.0038948620377545775,1.8825025760042609
2015-05-04,-0.0037957191700798104,1.8797039657865304
2015-05-05,-0.0009739087435036583,1.8804759243296332
2015-05-06,0.0057757198719315915,1.8823833253841085
2015-05-07,0.010190667387605152,1.8838078413823327
2015-05-08,0.011461841643952182,1.8861975279073127
2015-05-09,0.009938464208419494,1.8861412236122181
2015-05-10,0.008159246400524059,1.8867517011076547
2015-05-11,0.0007452605063023805,1.8870003218783653
2015-05-12,0.0002564476522745564,1.8880458308361645
2015-05-13,-0.0030475584969318023,1.894191151552492
2015-05-14,0.00041493750325548534,1.8987099862376213
2015-05-15,0.02918168085896532,1.9018121387113682
2015-05-16,0.034008378189972314,1.9021322272386434
2015-05-17,0.03502781399903782,1.9013116873852107
2015-05-18,0.04019817405059527,1.9011660984851184
2015-05-19,0.04328803124688963,1.9009253148989642
2015-05-20,0.05193165495791113,1.9007464047583813
2015-05-21,0.05415833867099966,1.8997512137332926
2015-05-22,0.053563591694601016,1.900495666254373
2015-05-23,0.05452007095253557,1.9003385546162193
2015-05-24,0.053647613908474445,1.904274285859206
2015-05-25,0.06038183056998013,1.9037465490801195
2015-05-26,0.05888460924452339,1.904007682141943
2015-05-27,0.0584298684305416,1.9045113484470715
2015-05-28,0.05063698659566311,1.9041425896870012
2015-05-29,0.050489547789985004,1.9031731533951917
2015-05-30,0.045337321170754966,1.90461204161913
2015-05-31,0.03311233100131474,1.9059887282822623
2015-06-01,0.033672243140046264,1.9062067149703994
2015-06-02,0.0363300171212334,1.90622678103878
2015-06-03,0.033574303289870114,1.9061953937620415
2015-06-04,0.024654557304821963,1.9056522053039453
2015-06-05,0.013819965693006942,1.9036075995940434
2015-06-06,0.0002538790853737426,1.9002189991192673
2015-06-07,0.0008632946907544395,1.900447413996819
2015-06-08,0.001858427518699673,1.9004645305200432
2015-06-09,-0.0015867838104799783,1.8996107886505071
2015-06-10,-0.006328874031140226,1.8983440283768385
2015-06-11,-0.028590081555577226,1.8959992449938332
2015-06-12,-0.03299258078908828,1.8954709042209894
2015-06-13,-0.03401091239004738,1.8955052208442198
2015-06-14,-0.03820536111373834,1.8940808250184153
2015-06-15,-0.039440415136408,1.8939027007474374
2015-06-16,-0.040957413466499636,1.8923498202158822
2015-06-17,-0.04695845138982405,1.8909689552071192
2015-06-18,-0.06061372484635867,1.8845455585859545
2015-06-19,-0.0687418518573666,1.8796872484321978
2015-06-20,-0.08141519418779518,1.8721082496811878
2015-06-21,-0.07947314288090891,1.8722668183198445
2015-06-22,-0.0745741128313014,1.880801937156563
2015-06-23,-0.07523137188151123,1.884691307133377
2015-06-24,-0.08347406007751548,1.8822500216041762
2015-06-25,-0.08118057889236795,1.8833593401876747
2015-06-26,-0.0757674790410644,1.8853824107267423
2015-06-27,-0.07597430157862,1.8850447923151095
2015-06-28,-0.07639537073724978,1.8850815333411957
2015-06-29,-0.07714834037900936,1.884806660577306
2015-06-30,-0.07691636512048,1.8844470687272958
2015-07-01,-0.07568384246075019,1.8853015131727913
2015-07-02,-0.0689027564117166,1.887524630503442
2015-07-03,-0.06551367622129116,1.8869711452711782
2015-07-04,-0.0736890916420998,1.885591983466524
2015-07-05,-0.07878240517436275,1.883313254402139
2015-07-06,-0.07722738078881032,1.8837678780988159
2015-07-07,-0.07233064047677185,1.8832579509220044
2015-07-08,-0.07336542333886287,1.8817264378121332
2015-07-09,-0.06689714900422972,1.8846506380086696
2015-07-10,-0.05983045458449523,1.8878886383181606
2015-07-11,-0.060243296361943255,1.887551550552632
2015-07-12,-0.06591669095581607,1.8863491505527152
2015-07-13,-0.05804681139570137,1.8900638762858084
2015-07-14,-0.046468323587436036,1.8946844741910054
2015-07-15,-0.03553640550053713,1.8967995418374748
2015-07-16,-0.013170586271561988,1.8981058120096597
2015-07-17,-0.013940483750305972,1.8984172900260003
2015-07-18,-0.016136679559833278,1.8980871744738113
2015-07-19,-0.012996819006969867,1.8982644524074206
2015-07-20,-0.011389440425538123,1.8983261531655748
2015-07-21,-0.007600849463892425,1.8985459656320576
2015-07-22,-0.011378281008880728,1.8984393093978587
2015-07-23,-0.015542199068879886,1.8982094163056273
2015-07-24,-0.012207750258626384,1.8984392102289558
2015-07-25,-0.01580677760390995,1.8978933370672815
2015-07-26,-0.016708881047803617,1.8974073582057946
2015-07-27,-0.020107873042607593,1.8963577912993652
2015-07-28,-0.008159445486156443,1.8982671251494767
2015-07-29,-0.003558717497745444,1.8993823999453001
2015-07-30,0.012760339204073793,1.9000728335844044
2015-07-31,0.011813881537788918,1.8999054864425133
2015-08-01,0.008319848416239027,1.8991332604545108
2015-08-02,0.013347899575426803,1.900123853450029
2015-08-03,0.0231955545455819,1.8992777647433252
2015-08-04,0.02419181510347285,1.8996889455806798
2015-08-05,0.026527596228760202,1.89947426675755
2015-08-06,0.021375987706252344,1.8994473475962983
2015-08-07,0.01608762453277025,1.8999380361649207
2015-08-08,0.014466036212312537,1.9002313803772293
2015-08-09,0.005393592990873079,1.899690644550142
2015-08-10,0.0058979284157248965,1.8997849750387408
2015-08-11,0.005046825050679288,1.8999750715209778
2015-08-12,0.0028125089162973514,1.8995499613922355
2015-08-13,0.006040263854736604,1.899809124904539
2015-08-14,0.014459324937896928,1.8996294171054724
2015-08-15,0.01548900131904068,1.8995189516145232
2015-08-16,0.01507644596368365,1.8996159891741176
2015-08-17,0.015094505070254999,1.8997031875451773
2015-08-18,0.01271646505092407,1.8992989742174884
2015-08-19,0.015573267380334047,1.8996705301640473
2015-08-20,0.014775854880574342,1.8998390717375346
2015-08-21,0.01341613249604857,1.8998851879646605
2015-08-22,0.012844137573030446,1.8998605335637881
2015-08-23,0.011641627305287845,1.8999177475615356
2015-08-24,0.009800554007638632,1.9006559743330047
2015-08-25,0.010848135371858384,1.9011958841745868
2015-08-26,0.01178433868548659,1.9007484569790922
2015-08-27,0.014433412932274308,1.900792927862395
2015-08-28,0.014438970716701988,1.9013849385031176
2015-08-29,0.013626606050354394,1.9013858150327496
2015-08-30,0.014158999817949722,1.9016407031939195
2015-08-31,0.009409954016302678,1.9013474417193728
2015-09-01,0.008352701503799662,1.901168402780678
2015-09-02,0.008881020419769736,1.9012074524897529
2015-09-03,0.010667651292109748,1.9011970995615008
2015-09-04,0.009700245184108752,1.901304903348092
2015-09-05,0.011067058536848758,1.9021491090306397
2015-09-06,0.005605572772407095,1.9012357275009095
2015-09-07,0.007577103421859039,1.9002365927656286
2015-09-08,0.006197021314670641,1.9007667293979211
2015-09-09,0.005914808524875366,1.9007047363277634
2015-09-10,0.0066125922812116066,1.9008054268161334
2015-09-11,-0.003869951378293017,1.900166616493179
2015-09-12,-0.01690115356926456,1.8983526298682971
2015-09-13,-0.020927065287718188,1.8973493012872922
2015-09-14,-0.03288030748455457,1.8966674822394995
2015-09-15,-0.01993462422998651,1.8975185670813652
2015-09-16,-0.015688691957051214,1.8983035172445337
2015-09-17,-0.01458476249309425,1.8994044300425754
2015-09-18,-0.007197419915281752,1.9002960415857328
2015-09-19,-0.005246637444697015,1.900337479081851
2015-09-20,-0.008691435209337316,1.8988773367077374
2015-09-21,-0.007906528870997787,1.8984009521259855
2015-09-22,-0.008491840943500759,1.8972645107061819
2015-09-23,-0.011614803651584042,1.8969245816661857
2015-09-24,-0.013190042872826529,1.8972452453445527
2015-09-25,-0.010549938599909173,1.8972512489152393
2015-09-26,-0.007224982200204959,1.8971293442081243
2015-09-27,-0.010945198791440942,1.8970687391264
2015-09-28,-0.01371221647799996,1.8968205920523376
2015-09-29,-0.015408625846897894,1.8968813976469983
2015-09-30,-0.013619054458000773,1.8968342388360706
2015-10-01,-0.0163441575570317,1.8962854692069957
2015-10-02,-0.024835738221244002,1.8946903819931231
2015-10-03,-0.025176759446589814,1.8944975819479848
2015-10-04,-0.02723917065545247,1.8944750527964032
2015-10-05,-0.04001889217571328,1.8937186291240036
2015-10-06,-0.041710557709090455,1.8935019569642182
2015-10-07,-0.0425271951574357,1.8932235860075024
2015-10-08,-0.041582773911829865,1.8936038047822688
2015-10-09,-0.039379692206779136,1.8943228506955805
2015-10-10,-0.020713598646111074,1.8953443323729322
2015-10-11,-0.01408373662988143,1.895164938540841
2015-10-12,-0.014795465891439088,1.894922979983663
2015-10-13,-0.014543188030065081,1.8955743478160394
2015-10-14,-0.009813721864214508,1.8956669047836494
2015-10-15,-0.005598209661321602,1.8952530777011818
2015-10-16,0.0005906296080824044,1.8961237867719933
2015-10-17,-0.0036412082145357875,1.8978056849561944
2015-10-18,-0.005040455254243393,1.8977267856849718
2015-10-19,-0.0045982969991282575,1.8982613046765984
2015-10-20,-0.005278845388384609,1.897940932420315
2015-10-21,-0.0016466827700638597,1.8966950423412552
2015-10-22,0.011461679909666404,1.8948128977619059
2015-10-23,0.014473169094547744,1.895578466471748
2015-10-24,0.012215388277789991,1.8962840268220524
2015-10-25,0.011598512295838892,1.8958568435401286
2015-10-26,0.0138894284016893,1.895551507397942
2015-10-27,0.01625384301620154,1.8926922913860555
2015-10-28,0.017235437861416243,1.8928848300933039
2015-10-29,0.01523051922800161,1.8932127170148845
2015-10-30,0.018897671042503582,1.8947318160959914
2015-10-31,0.019249194704251994,1.8958239014547411
2015-11-01,0.011838378615916167,1.8966494643874459
2015-11-02,0.015816579053003627,1.8955560037263877
2015-11-03,0.01384940665916971,1.8947836703543859
2015-11-04,0.006920492879173769,1.8959729148272815
2015-11-05,0.002728531917919304,1.895890299013421
2015-11-06,0.008904495021181303,1.8955222276133104
2015-11-07,0.013211453879379656,1.8941344174700998
2015-11-08,0.015381635394503265,1.8925792369827887
2015-11-09,0.0193152777654953,1.892904056824182
2015-11-10,0.022199948411165626,1.8920956386343917
2015-11-11,0.03196847356554966,1.8908736436353228
2015-11-12,0.034122488212360774,1.8898933188087241
2015-11-13,0.033729616831088015,1.8894563766953834
2015-11-14,0.034801659013492824,1.8905112757318472
2015-11-15,0.03462218793052651,1.8903526067065257
2015-11-16,0.0351623269128682,1.890813220916229
2015-11-17,0.03373809805029727,1.889419984294635
2015-11-18,0.03209266180326492,1.8896754133352287
2015-11-19,0.03256631958638097,1.8893622790500746
2015-11-20,0.031661506365456525,1.8895918214122465
2015-11-21,0.030791828137706895,1.889345978664684
2015-11-22,0.03369636805305856,1.8898847387046729
2015-11-23,0.03240212031073625,1.8907913622925328
2015-11-24,0.031917662299176704,1.8925843768418933
2015-11-25,0.031175402834781773,1.8919814085455222
2015-11-26,0.0305834815090838,1.8879043496103487
2015-11-27,0.030152212523754076,1.8891568276451265
