Date,Weighted Δv/v,CC_mean
2016-05-22,,
2016-05-23,,
2016-05-24,,
2016-05-25,,
2016-05-26,,
2016-05-27,,
2016-05-28,,
2016-05-29,,
2016-05-30,,
2016-05-31,,
2016-06-01,,
2016-06-02,,
2016-06-03,,
2016-06-04,,
2016-06-05,,
2016-06-06,,
2016-06-07,,
2016-06-08,,
2016-06-09,,
2016-06-10,,
2016-06-11,,
2016-06-12,,
2016-06-13,,
2016-06-14,,
2016-06-15,,
2016-06-16,,
2016-06-17,,
2016-06-18,,
2016-06-19,,
2016-06-20,,
2016-06-21,,
2016-06-22,,
2016-06-23,,
2016-06-24,,
2016-06-25,,
2016-06-26,,
2016-06-27,,
2016-06-28,,
2016-06-29,,
2016-06-30,,
2016-07-01,,
2016-07-02,,
2016-07-03,,
2016-07-04,,
2016-07-05,,
2016-07-06,,
2016-07-07,,
2016-07-08,,
2016-07-09,,
2016-07-10,,
2016-07-11,,
2016-07-12,,
2016-07-13,,
2016-07-14,,
2016-07-15,,
2016-07-16,,
2016-07-17,,
2016-07-18,,
2016-07-19,,
2016-07-20,,
2016-07-21,,
2016-07-22,,
2016-07-23,,
2016-07-24,,
2016-07-25,,
2016-07-26,,
2016-07-27,,
2016-07-28,,
2016-07-29,,
2016-07-30,,
2016-07-31,,
2016-08-01,,
2016-08-02,,
2016-08-03,,
2016-08-04,,
2016-08-05,,
2016-08-06,,
2016-08-07,,
2016-08-08,,
2016-08-09,,
2016-08-10,,
2016-08-11,,
2016-08-12,,
2016-08-13,,
2016-08-14,,
2016-08-15,,
2016-08-16,,
2016-08-17,,
2016-08-18,,
2016-08-19,,
2016-08-20,,
2016-08-21,,
2016-08-22,0.0008897115539691357,5.6129933460924795
2016-08-23,0.0016518021676749993,5.612241590439823
2016-08-24,0.0022580576006624364,5.612305854808835
2016-08-25,0.0015365492383542037,5.613398427522062
2016-08-26,0.0019912430417441326,5.613479587819116
2016-08-27,0.001848416001321856,5.613865072128569
2016-08-28,0.0008950592898659294,5.615297654883373
2016-08-29,0.0015306249027321,5.612533498600252
2016-08-30,0.0023981387808323104,5.61119139249814
2016-08-31,0.003790207648322366,5.6120060669189025
2016-09-01,0.0036942066257669333,5.61136819479428
2016-09-02,0.004001534618767,5.607567575542903
2016-09-03,0.002706577620124534,5.608474782381355
2016-09-04,0.003093433075275437,5.609245426542949
2016-09-05,0.003460009430627121,5.613430936649678
2016-09-06,0.0021688909932506815,5.611812624588758
2016-09-07,-0.0005793250380933004,5.611025020769145
2016-09-08,-0.0008846034223716041,5.609793969495257
2016-09-09,-0.0004049714601446681,5.60930457424309
2016-09-10,-0.001105944569568567,5.607490517790352
2016-09-11,-0.0021805732247057283,5.602292938357067
2016-09-12,-0.0020608588179786822,5.599567599747541
2016-09-13,-0.0029178948333708973,5.59735597893283
2016-09-14,-0.0038846615949998556,5.5977340358801975
2016-09-15,-0.004142048050822462,5.597343533008153
2016-09-16,-0.0049719682412831204,5.59739252126611
2016-09-17,-0.005208855160354221,5.593712235582257
2016-09-18,-0.0068618374213571575,5.590697565966491
2016-09-19,-0.004789175862784644,5.5939567087489515
2016-09-20,-0.004222315268703002,5.593899050685354
2016-09-21,-0.0029951312087582844,5.592243275605637
2016-09-22,-0.0032961377708125936,5.594733201842383
2016-09-23,-0.002284989660502103,5.578761764444555
2016-09-24,-0.0015305249230198952,5.578345749950564
2016-09-25,-0.000756083571639102,5.578262945764287
2016-09-26,-0.0004310490141433623,5.5792375744679275
2016-09-27,-0.0013560710598897645,5.575656971428793
2016-09-28,-0.001059921848250278,5.575036835204282
2016-09-29,-0.0008481901146079569,5.572052469779952
2016-09-30,-0.0013569823715073146,5.572830094865363
2016-10-01,-0.002204591507292514,5.574050488456728
2016-10-02,-0.002490844661741993,5.575320412178924
2016-10-03,-0.0020942932467590894,5.575348496641334
2016-10-04,-0.001991416518225827,5.575907788376746
2016-10-05,-0.0015100288252999354,5.576968682216517
2016-10-06,-0.0022342800316514475,5.57519576211355
2016-10-07,-0.00249657561068205,5.574342420263651
2016-10-08,-0.0035591292342951764,5.570038420092416
2016-10-09,-0.003139183989476188,5.5730462486792
2016-10-10,-0.005810946203221093,5.567294914669809
2016-10-11,-0.0062601841641614355,5.570528171872518
2016-10-12,-0.006998620281043475,5.572042777904828
2016-10-13,-0.0062357958865671735,5.573800594792654
2016-10-14,-0.006583965859777562,5.57226528734777
2016-10-15,-0.008580645456426056,5.567890625411178
2016-10-16,-0.008929471538227955,5.570220544848373
2016-10-17,-0.007178817693089149,5.5743544242445715
2016-10-18,-0.00881282258611674,5.575885994643892
2016-10-19,-0.009754934881221441,5.5753442295665305
2016-10-20,-0.009282334271903189,5.577539392512307
2016-10-21,-0.008013440128400993,5.584522975470055
2016-10-22,-0.008128832460640261,5.58814990396369
2016-10-23,-0.0064084433912781225,5.589054903933001
2016-10-24,-0.0053621504862222825,5.589092584400815
2016-10-25,-0.0053418894885563385,5.5874323278614355
2016-10-26,-0.00328059663691519,5.589033567096911
2016-10-27,-0.003916957729274995,5.588764421922772
2016-10-28,-0.003860472435694891,5.589462555665585
2016-10-29,-0.005079141830884897,5.589885229332845
2016-10-30,-0.005191205690894087,5.590591119996622
2016-10-31,-0.006537155823192081,5.5937210095369325
2016-11-01,-0.006056274932478976,5.595991435016662
2016-11-02,-0.009578642469585077,5.616179771216923
2016-11-03,-0.010361621409229999,5.619647836421394
2016-11-04,-0.012012702429202155,5.621237254629562
2016-11-05,-0.012481407768188254,5.6206234279287415
2016-11-06,-0.012688614325967558,5.622173839937592
2016-11-07,-0.013898708202643195,5.621177746270648
2016-11-08,-0.014648938660307084,5.620993460927691
2016-11-09,-0.014919513013558199,5.618401855202443
2016-11-10,-0.01477744634437461,5.61663563189842
2016-11-11,-0.01661421395304343,5.6139311227043365
2016-11-12,-0.016882088904435325,5.6139058339283645
2016-11-13,-0.017200339211939215,5.616740372184509
2016-11-14,-0.01726823420196976,5.614847472279386
2016-11-15,-0.01603194701096001,5.613022193150438
2016-11-16,-0.014714662376916633,5.6127237037572755
2016-11-17,-0.014275369731002274,5.613083753912694
2016-11-18,-0.014207911372558255,5.611553073356041
2016-11-19,-0.015290983557315396,5.612984031172726
2016-11-20,-0.013862729415484103,5.610618997290168
2016-11-21,-0.013195579970956273,5.6111046213304165
2016-11-22,-0.013654880254001845,5.609280854569414
2016-11-23,-0.013099542827271677,5.611299259797702
2016-11-24,-0.012810802419428507,5.608370537657942
2016-11-25,-0.012301060014554159,5.606584729283137
2016-11-26,-0.012444971912861699,5.608669548619355
2016-11-27,-0.011251714950858499,5.610274848103866
2016-11-28,-0.01038690786460945,5.609563169309503
2016-11-29,-0.009218001555128173,5.608667964287608
2016-11-30,-0.008828524460802421,5.607410791968611
2016-12-01,-0.00957020689731615,5.605651240166419
2016-12-02,-0.009945194390739803,5.6051316696452025
2016-12-03,-0.008669232768529014,5.612878085221851
2016-12-04,-0.008943610526561433,5.613098481242025
2016-12-05,-0.00919849409051396,5.609494670091224
2016-12-06,-0.008566817405422061,5.61016062867893
2016-12-07,-0.0077287544459996695,5.609734891871943
2016-12-08,-0.008944409261683323,5.608294102689219
2016-12-09,-0.00932133543482391,5.60861544327995
2016-12-10,-0.008241353336126913,5.6112210410221195
2016-12-11,-0.00842251376558003,5.6108959812662915
2016-12-12,-0.008316230173004379,5.609857667557314
2016-12-13,-0.007489241702193907,5.6109774374470165
2016-12-14,-0.0075212002932737694,5.612394191229021
2016-12-15,-0.006890489573178016,5.613774923449523
2016-12-16,-0.007032111320586392,5.609365088264246
2016-12-17,-0.006407405155181581,5.611810461586006
2016-12-18,-0.006508127875606975,5.6100949480294515
2016-12-19,-0.005424191903610068,5.61203590077419
2016-12-20,-0.006280617240953727,5.6127547006491625
2016-12-21,-0.0044801034088794,5.613433797700772
2016-12-22,-0.006739272187420855,5.61221488441198
2016-12-23,-0.007224733647087918,5.60981261909095
2016-12-24,-0.007135933242812623,5.6102087784139565
2016-12-25,-0.01009828237273043,5.600148178867647
2016-12-26,-0.012184750099044565,5.597519702663922
2016-12-27,-0.012303959799435318,5.59533977235659
2016-12-28,-0.012507829041679712,5.597173434263986
2016-12-29,-0.010530978051446043,5.595922522975699
2016-12-30,-0.011893800476879728,5.5912203123621875
2016-12-31,-0.01109943627889043,5.589227103121264
2017-01-01,-0.01167118912842973,5.586485737810153
2017-01-02,-0.012271277317474684,5.584466105279217
2017-01-03,-0.011829280679736686,5.582354926013992
2017-01-04,-0.011661530196370212,5.57782892731636
2017-01-05,-0.01260199711879671,5.57469087491059
2017-01-06,-0.011851899246739005,5.575585163018747
2017-01-07,-0.010820923583333019,5.576613358084604
2017-01-08,-0.010495903925453786,5.57821228887556
2017-01-09,-0.011622179439847875,5.576194798922548
2017-01-10,-0.010436835600226008,5.576511299887992
2017-01-11,-0.00940884317506245,5.5767842174107525
2017-01-12,-0.010421418006743455,5.573184704359866
2017-01-13,-0.009865840387383407,5.575319716376985
2017-01-14,-0.010180133029816314,5.572095190504803
2017-01-15,-0.011197575488951492,5.572341731345138
2017-01-16,-0.011340960397233544,5.5710619775185055
2017-01-17,-0.00994296789000957,5.569457747384021
2017-01-18,-0.009895342561653506,5.570439535313525
2017-01-19,-0.009787444700668722,5.567536442971727
2017-01-20,-0.010925281638450255,5.5623712635162
2017-01-21,-0.01053466173494718,5.5588303818028475
2017-01-22,-0.010492700741442545,5.554102777918951
2017-01-23,-0.008859361897116561,5.554858640726416
2017-01-24,-0.009744903435936625,5.5524566827264925
2017-01-25,-0.010221278559060553,5.555067637899759
2017-01-26,-0.00937066040496623,5.552727983546884
2017-01-27,-0.008568624620544144,5.549339732449455
2017-01-28,0.0019520766939634987,5.472678438316536
2017-01-29,0.0020850149417097363,5.470118026824118
2017-01-30,0.0024092524260492586,5.469356213173307
2017-01-31,0.004581606838079958,5.473888637875478
2017-02-01,0.0050318719799356875,5.472575774458566
2017-02-02,0.004586750777008037,5.4663684269231005
2017-02-03,0.006381063904710573,5.508051396954178
2017-02-04,0.008436226496227583,5.508262111084132
2017-02-05,0.010888008140526262,5.5019568806527985
2017-02-06,0.011890427948172102,5.501477682433119
2017-02-07,0.012465038453011883,5.506361568942131
2017-02-08,0.013765267957070365,5.510796155932574
2017-02-09,0.013194954254898377,5.511944605554684
2017-02-10,0.014649286931666818,5.514679957790035
2017-02-11,0.015096942367906749,5.513455212702803
2017-02-12,0.016192254205456322,5.515960628749402
2017-02-13,0.01510800503954059,5.518169482495527
2017-02-14,0.01650037157497772,5.522474845443852
