Date,Weighted Δv/v,CC_mean
2021-09-13,,
2021-09-14,,
2021-09-15,,
2021-09-16,,
2021-09-17,,
2021-09-18,,
2021-09-19,,
2021-09-20,,
2021-09-21,,
2021-09-22,,
2021-09-23,,
2021-09-24,,
2021-09-25,,
2021-09-26,,
2021-09-27,,
2021-09-28,,
2021-09-29,,
2021-09-30,,
2021-10-01,,
2021-10-02,,
2021-10-03,,
2021-10-04,,
2021-10-05,,
2021-10-06,,
2021-10-07,,
2021-10-08,,
2021-10-09,,
2021-10-10,,
2021-10-11,,
2021-10-12,,
2021-10-13,,
2021-10-14,,
2021-10-15,,
2021-10-16,,
2021-10-17,,
2021-10-18,,
2021-10-19,,
2021-10-20,,
2021-10-21,,
2021-10-22,,
2021-10-23,,
2021-10-24,,
2021-10-25,,
2021-10-26,,
2021-10-27,,
2021-10-28,,
2021-10-29,,
2021-10-30,,
2021-10-31,,
2021-11-01,,
2021-11-02,,
2021-11-03,,
2021-11-04,,
2021-11-05,,
2021-11-06,,
2021-11-07,,
2021-11-08,,
2021-11-09,,
2021-11-10,,
2021-11-11,,
2021-11-12,,
2021-11-13,,
2021-11-14,,
2021-11-15,,
2021-11-16,,
2021-11-17,,
2021-11-18,,
2021-11-19,,
2021-11-20,,
2021-11-21,,
2021-11-22,,
2021-11-23,,
2021-11-24,,
2021-11-25,,
2021-11-26,,
2021-11-27,0.04427999819284445,4.528577338804424
2021-11-28,0.04267956703482567,4.499542892700367
2021-11-29,0.04230690124559512,4.474019649573667
2021-11-30,0.04139711712804129,4.459034509222715
2021-12-01,0.04140421173023073,4.445287497945552
2021-12-02,0.04045961191113369,4.42294585190733
2021-12-03,0.04455900334280746,4.416145975834258
2021-12-04,0.044867862192345995,4.421145208005358
2021-12-05,0.043857496442588455,4.437550793371631
2021-12-06,0.0444960240895081,4.386293495857586
2021-12-07,0.04219493370726643,4.436283066542205
2021-12-08,0.0385219987062038,4.418689096547288
2021-12-09,0.034564705875635295,4.428038883524894
2021-12-10,0.020015375327171594,4.4152741281352
2021-12-11,0.0191068463265419,4.414969032631792
2021-12-12,0.03630516659482691,4.3410766276824795
2021-12-13,0.04190152801967586,4.275643767725801
2021-12-14,0.04395624473613952,4.249079726222629
2021-12-15,0.04194359261964784,4.260521415995161
2021-12-16,0.03825046504403548,4.22261179289161
2021-12-17,0.035208438452725095,4.198970379588897
2021-12-18,0.03228646448771225,4.245038524211245
2021-12-19,0.037206988719962676,4.225881894932413
2021-12-20,0.03401039956112886,4.191911378892236
2021-12-21,0.023133666446551262,4.157531573534296
2021-12-22,0.027507931713349146,4.141601489457033
2021-12-23,0.018630736458016727,4.180229823941422
2021-12-24,0.02358986052735033,4.148502479214011
2021-12-25,0.03785961863168711,4.139276848751486
2021-12-26,0.03918189047364748,4.0953144189062805
2021-12-27,0.03839984397426979,4.094273631917386
2021-12-28,0.028370232439248397,4.214479598111749
2021-12-29,0.014689925317328984,4.430519240517077
2021-12-30,-0.0355629187281297,4.715929715147144
2021-12-31,-0.043569219488574965,4.8182053223812185
2022-01-01,-0.03460584062707907,4.84866903821753
2022-01-02,-0.04597622499812813,4.85130069957736
2022-01-03,-0.05677068899954741,4.849586341816861
2022-01-04,-0.05425358211714744,4.840181169941861
2022-01-05,-0.07134834186022253,4.8250541072261885
2022-01-06,-0.0718361854504037,4.8318375004856335
2022-01-07,-0.07085088931718622,4.82094932278668
2022-01-08,-0.07034857948800205,4.831701090871913
2022-01-09,-0.0713220165948558,4.828712393260335
2022-01-10,-0.07143914160070043,4.823289566005522
2022-01-11,-0.06594936033328,4.825358066354771
2022-01-12,-0.06333310109632373,4.823846301055245
2022-01-13,-0.06583453792241031,4.852731334583804
2022-01-14,-0.06625473092493432,4.856763652383702
2022-01-15,-0.0662232093495332,4.860151898785556
2022-01-16,-0.06827486020102762,4.8144087636588395
2022-01-17,-0.06701492748176362,4.844468726691413
2022-01-18,-0.05850695983033999,4.8498575795856915
2022-01-19,-0.06117006860994176,4.854934709786607
2022-01-20,-0.058958521012298336,4.850423607512376
2022-01-21,-0.05443305687553346,4.887945343904761
2022-01-22,-0.05495031891652905,4.887842901596513
2022-01-23,-0.055298171522277194,4.89461710721872
2022-01-24,-0.04981015976933958,4.891785604947657
2022-01-25,-0.054102737865365014,4.908478550865852
2022-01-26,-0.04775202922871416,4.902737504411023
2022-01-27,-0.050149846094351,4.905994600660403
2022-01-28,-0.05597774340343159,4.901481952785521
2022-01-29,-0.0558725890319724,4.918398076419393
2022-01-30,-0.06254883783295459,4.9708128449865745
2022-01-31,-0.07057655401825556,4.9855767615010755
2022-02-01,-0.07044610029033135,5.005864616513418
2022-02-02,-0.05841030106004394,5.005839177177833
2022-02-03,-0.05870042274235033,5.0003746101046485
2022-02-04,-0.055090396163838186,5.008592914195024
2022-02-05,-0.06534985137232821,4.997978986352475
2022-02-06,-0.05475893090091527,4.950048154935177
2022-02-07,-0.054026041092579996,4.970243420556163
2022-02-08,-0.05371488319444846,4.982125335928687
2022-02-09,-0.054148909048516186,5.035496679681682
2022-02-10,-0.05845898423733317,5.0769330445583805
2022-02-11,-0.05148467013507933,5.101825513651485
2022-02-12,-0.04470697331555558,5.111621417953093
2022-02-13,-0.04556180292563132,5.106020019807863
2022-02-14,-0.037550553221270766,5.137418060046905
2022-02-15,-0.03535966409310971,5.136731979533145
2022-02-16,-0.035359664106656925,5.136731974500099
2022-02-17,-0.03938691893014026,5.1422395891326
2022-02-18,-0.032076067923141424,5.181071113075161
2022-02-19,-0.03020269361763988,5.137366989468133
2022-02-20,-0.03235172909965262,5.138097801056552
2022-02-21,-0.036250891550268914,5.17956205997111
2022-02-22,-0.036137109493298666,5.124833729267339
2022-02-23,-0.03674529484215487,5.102439524511315
2022-02-24,-0.05344087188525223,5.108650896389378
2022-02-25,-0.04788051185334154,5.131400379026979
2022-02-26,-0.042810534044901476,5.032947494025952
2022-02-27,-0.036528143938854694,5.052414076496406
